_H:	|batch	|epoch	$train_mode	|trial	|tick	$trial_name	$obj	$rot	$output_name	%minus_cycles	%sse	%norm_err	%cos_err	%cos_err_prv	%cos_err_vs_prv	%V1h_cos_err	%V1h_cos_err_prv	%V1h_cos_err_vs_prv	%V2h_cos_err	%V2h_cos_err_prv	%V2h_cos_err_vs_prv	%Output_act_m	%ext_rew
_D:	0	9	"TRAIN"	9	9	"4_S+T+"	"04"	"108"	""	50	41.2763	0.047309	0.669321	0.542755	0.126566	0.669321	0.542755	0.126566	0	0	0	0.684343	0
_D:	0	9	"TRAIN"	10	10	"4_S+T+"	"04"	"120"	""	50	37.8982	0.0451389	0.699919	0.665921	0.0339981	0.699919	0.665921	0.0339981	0	0	0	0.710201	0
_D:	0	9	"TRAIN"	11	11	"4_S+T+"	"04"	"132"	""	50	36.5316	0.0390625	0.703175	0.662833	0.0403422	0.703175	0.662833	0.0403422	0	0	0	0.715534	0
_D:	0	9	"TRAIN"	12	12	"4_S+T+"	"04"	"144"	""	50	38.6758	0.0368924	0.67307	0.667181	0.005889	0.67307	0.667181	0.005889	0	0	0	0.727408	0
_D:	0	9	"TRAIN"	13	13	"4_S+T+"	"04"	"156"	""	50	37.7881	0.0416667	0.685569	0.652103	0.0334662	0.685569	0.652103	0.0334662	0	0	0	0.741578	0
_D:	0	9	"TRAIN"	14	14	"4_S+T+"	"04"	"168"	""	50	40.5796	0.0416667	0.638767	0.534681	0.104086	0.638767	0.534681	0.104086	0	0	0	0.745556	0
_D:	0	9	"TRAIN"	15	15	"4_S+T+"	"04"	"180"	""	50	35.4869	0.0377604	0.668291	0.569909	0.0983824	0.668291	0.569909	0.0983824	0	0	0	0.756079	0
_D:	0	9	"TRAIN"	16	16	"4_S+T+"	"04"	"192"	""	50	33.8764	0.0355903	0.690156	0.555062	0.135094	0.690156	0.555062	0.135094	0	0	0	0.762751	0
_D:	0	9	"TRAIN"	17	17	"4_S+T+"	"04"	"204"	""	50	36.1331	0.0403646	0.659324	0.538295	0.121029	0.659324	0.538295	0.121029	0	0	0	0.814782	0
_D:	0	9	"TRAIN"	18	18	"4_S+T+"	"04"	"216"	""	50	25.8156	0.0290799	0.72867	0.635965	0.0927048	0.72867	0.635965	0.0927048	0	0	0	0.764641	0
_D:	0	9	"TRAIN"	19	19	"4_S+T+"	"04"	"228"	""	50	33.3466	0.0351562	0.642443	0.51438	0.128063	0.642443	0.51438	0.128063	0	0	0	0.772592	0
_D:	0	9	"TRAIN"	20	20	"4_S+T+"	"04"	"240"	""	50	32.7536	0.0299479	0.617915	0.567612	0.0503026	0.617915	0.567612	0.0503026	0	0	0	0.799405	0
_D:	0	9	"TRAIN"	21	21	"4_S+T+"	"04"	"252"	""	50	32.3425	0.030816	0.525132	0.451404	0.0737276	0.525132	0.451404	0.0737276	0	0	0	0.776768	0
_D:	0	9	"TRAIN"	22	22	"4_S+T+"	"04"	"264"	""	50	31.0517	0.0329861	0.59317	0.475047	0.118123	0.59317	0.475047	0.118123	0	0	0	0.755273	0
_D:	0	9	"TRAIN"	23	23	"4_S+T+"	"04"	"276"	""	50	32.8547	0.0351562	0.647379	0.505587	0.141793	0.647379	0.505587	0.141793	0	0	0	0.731519	0
_D:	0	9	"TRAIN"	24	24	"4_S+T+"	"04"	"288"	""	50	33.3445	0.0329861	0.649584	0.597494	0.0520896	0.649584	0.597494	0.0520896	0	0	0	0.726984	0
_D:	0	9	"TRAIN"	25	25	"4_S+T+"	"04"	"300"	""	50	33.6568	0.03125	0.666058	0.687229	-0.0211708	0.666058	0.687229	-0.0211708	0	0	0	0.719475	0
_D:	0	9	"TRAIN"	26	26	"4_S+T+"	"04"	"312"	""	50	35.2664	0.0360243	0.672044	0.655378	0.0166662	0.672044	0.655378	0.0166662	0	0	0	0.704156	0
_D:	0	9	"TRAIN"	27	27	"4_S+T+"	"04"	"324"	""	50	35.035	0.0460069	0.68627	0.662499	0.0237718	0.68627	0.662499	0.0237718	0	0	0	0.662991	0
_D:	0	9	"TRAIN"	28	28	"4_S+T+"	"04"	"336"	""	50	32.1085	0.0373264	0.711934	0.610961	0.100973	0.711934	0.610961	0.100973	0	0	0	0.653181	0
_D:	0	9	"TRAIN"	29	29	"4_S+T+"	"04"	"348"	""	50	30.5336	0.0325521	0.704944	0.543343	0.1616	0.704944	0.543343	0.1616	0	0	0	0.629155	0
_D:	0	9	"TRAIN"	30	30	"4_S+T+"	"04"	"000"	""	50	35.3603	0.0386285	0.686053	0.551922	0.134131	0.686053	0.551922	0.134131	0	0	0	0.626648	0
_D:	0	10	"TRAIN"	1	1	"4_S+T+"	"02"	"012"	""	50	0	0	0	0	0	0.686053	0.551922	0.134131	0	0	0	0.0599822	0
_D:	0	10	"TRAIN"	2	2	"4_S+T+"	"02"	"024"	""	50	49.5752	0.0490451	0.553077	0.34507	0.208007	0.553077	0.34507	0.208007	0	0	0	0.0189531	0
_D:	0	10	"TRAIN"	3	3	"4_S+T+"	"02"	"036"	""	50	54.2288	0.0507812	0.422005	0.409513	0.0124924	0.422005	0.409513	0.0124924	0	0	0	0.0267516	0
_D:	0	10	"TRAIN"	4	4	"4_S+T+"	"02"	"048"	""	50	58.0637	0.0503472	0.322687	0.284951	0.0377355	0.322687	0.284951	0.0377355	0	0	0	0.0238461	0
_D:	0	10	"TRAIN"	5	5	"4_S+T+"	"02"	"060"	""	50	27.4269	0.0256076	0.558708	0.385531	0.173177	0.558708	0.385531	0.173177	0	0	0	0.633885	0
_D:	0	10	"TRAIN"	6	6	"4_S+T+"	"02"	"072"	""	50	23.1463	0.0230035	0.595363	0.617755	-0.0223919	0.595363	0.617755	-0.0223919	0	0	0	0.625818	0
_D:	0	10	"TRAIN"	7	7	"4_S+T+"	"02"	"084"	""	50	23.9683	0.0225694	0.553552	0.384368	0.169184	0.553552	0.384368	0.169184	0	0	0	0.621963	0
_D:	0	10	"TRAIN"	8	8	"4_S+T+"	"02"	"096"	""	50	33.1899	0.0303819	0.477864	0.41235	0.0655137	0.477864	0.41235	0.0655137	0	0	0	0.735714	0
_D:	0	10	"TRAIN"	9	9	"4_S+T+"	"02"	"108"	""	50	30.9941	0.0286458	0.584192	0.441348	0.142844	0.584192	0.441348	0.142844	0	0	0	0.794802	0
_D:	0	10	"TRAIN"	10	10	"4_S+T+"	"02"	"120"	""	50	24.7397	0.0338542	0.795636	0.450399	0.345237	0.795636	0.450399	0.345237	0	0	0	0.868827	0
_D:	0	10	"TRAIN"	11	11	"4_S+T+"	"02"	"132"	""	50	22.7918	0.0277778	0.824656	0.574813	0.249842	0.824656	0.574813	0.249842	0	0	0	0.902048	0
_D:	0	10	"TRAIN"	12	12	"4_S+T+"	"02"	"144"	""	50	19.2245	0.0264757	0.839262	0.706306	0.132957	0.839262	0.706306	0.132957	0	0	0	0.907663	0
_D:	0	10	"TRAIN"	13	13	"4_S+T+"	"02"	"156"	""	50	22.465	0.0221354	0.802363	0.714002	0.0883606	0.802363	0.714002	0.0883606	0	0	0	0.90473	0
_D:	0	10	"TRAIN"	14	14	"4_S+T+"	"02"	"168"	""	50	22.0206	0.0221354	0.803291	0.718208	0.0850828	0.803291	0.718208	0.0850828	0	0	0	0.90123	0
_D:	0	10	"TRAIN"	15	15	"4_S+T+"	"02"	"180"	""	50	26.7071	0.0299479	0.747035	0.673158	0.0738773	0.747035	0.673158	0.0738773	0	0	0	0.891715	0
_D:	0	10	"TRAIN"	16	16	"4_S+T+"	"02"	"192"	""	50	31.1164	0.0334201	0.711621	0.522601	0.18902	0.711621	0.522601	0.18902	0	0	0	0.872872	0
_D:	0	10	"TRAIN"	17	17	"4_S+T+"	"02"	"204"	""	50	39.9365	0.0438368	0.609657	0.47242	0.137237	0.609657	0.47242	0.137237	0	0	0	0.802299	0
_D:	0	10	"TRAIN"	18	18	"4_S+T+"	"02"	"216"	""	50	51.6698	0.0451389	0.393462	0.413058	-0.0195958	0.393462	0.413058	-0.0195958	0	0	0	0.0150077	0
_D:	0	10	"TRAIN"	19	19	"4_S+T+"	"02"	"228"	""	50	48.4059	0.0407986	0.34049	0.287953	0.0525371	0.34049	0.287953	0.0525371	0	0	0	0.00503194	0
_D:	0	10	"TRAIN"	20	20	"4_S+T+"	"02"	"240"	""	50	27.7313	0.0238715	0.565578	0.432587	0.132991	0.565578	0.432587	0.132991	0	0	0	0.582544	0
_D:	0	10	"TRAIN"	21	21	"4_S+T+"	"02"	"252"	""	50	25.4501	0.0221354	0.573634	0.635684	-0.0620498	0.573634	0.635684	-0.0620498	0	0	0	0.596104	0
_D:	0	10	"TRAIN"	22	22	"4_S+T+"	"02"	"264"	""	50	28.2796	0.0186632	0.442348	0.414216	0.028132	0.442348	0.414216	0.028132	0	0	0	0.721877	0
_D:	0	10	"TRAIN"	23	23	"4_S+T+"	"02"	"276"	""	50	33.525	0.0273438	0.39574	0.405986	-0.0102457	0.39574	0.405986	-0.0102457	0	0	0	0.789101	0
_D:	0	10	"TRAIN"	24	24	"4_S+T+"	"02"	"288"	""	50	27.5068	0.0273438	0.610724	0.444774	0.16595	0.610724	0.444774	0.16595	0	0	0	0.829636	0
_D:	0	10	"TRAIN"	25	25	"4_S+T+"	"02"	"300"	""	50	27.1616	0.0260417	0.67513	0.471832	0.203298	0.67513	0.471832	0.203298	0	0	0	0.859757	0
_D:	0	10	"TRAIN"	26	26	"4_S+T+"	"02"	"312"	""	50	18.1173	0.0243056	0.828789	0.584028	0.244761	0.828789	0.584028	0.244761	0	0	0	0.869068	0
_D:	0	10	"TRAIN"	27	27	"4_S+T+"	"02"	"324"	""	50	17.6183	0.0238715	0.855478	0.634723	0.220755	0.855478	0.634723	0.220755	0	0	0	0.896137	0
_D:	0	10	"TRAIN"	28	28	"4_S+T+"	"02"	"336"	""	50	17.8812	0.0238715	0.85288	0.713425	0.139455	0.85288	0.713425	0.139455	0	0	0	0.902193	0
_D:	0	10	"TRAIN"	29	29	"4_S+T+"	"02"	"348"	""	50	21.3256	0.0290799	0.825539	0.720525	0.105014	0.825539	0.720525	0.105014	0	0	0	0.904382	0
_D:	0	10	"TRAIN"	30	30	"4_S+T+"	"02"	"000"	""	50	23.5861	0.0264757	0.777162	0.643252	0.13391	0.777162	0.643252	0.13391	0	0	0	0.900779	0
_D:	0	11	"TRAIN"	1	1	"4_S+T+"	"03"	"012"	""	50	0	0	0	0	0	0.777162	0.643252	0.13391	0	0	0	0.00041278	0
_D:	0	11	"TRAIN"	2	2	"4_S+T+"	"03"	"024"	""	50	47.1032	0.0447049	0.524793	0.352888	0.171905	0.524793	0.352888	0.171905	0	0	0	0.58875	0
_D:	0	11	"TRAIN"	3	3	"4_S+T+"	"03"	"036"	""	50	34.8047	0.0394965	0.655638	0.536225	0.119414	0.655638	0.536225	0.119414	0	0	0	0.786131	0
_D:	0	11	"TRAIN"	4	4	"4_S+T+"	"03"	"048"	""	50	34.1081	0.0442708	0.678756	0.614367	0.0643895	0.678756	0.614367	0.0643895	0	0	0	0.792008	0
_D:	0	11	"TRAIN"	5	5	"4_S+T+"	"03"	"060"	""	50	38.6439	0.0442708	0.680915	0.533082	0.147833	0.680915	0.533082	0.147833	0	0	0	0.84615	0
_D:	0	11	"TRAIN"	6	6	"4_S+T+"	"03"	"072"	""	50	36.9618	0.0429688	0.695122	0.542407	0.152715	0.695122	0.542407	0.152715	0	0	0	0.816076	0
_D:	0	11	"TRAIN"	7	7	"4_S+T+"	"03"	"084"	""	50	37.6698	0.0386285	0.68173	0.53827	0.14346	0.68173	0.53827	0.14346	0	0	0	0.757184	0
_D:	0	11	"TRAIN"	8	8	"4_S+T+"	"03"	"096"	""	50	35.4304	0.0412326	0.687802	0.530652	0.157151	0.687802	0.530652	0.157151	0	0	0	0.607116	0
_D:	0	11	"TRAIN"	9	9	"4_S+T+"	"03"	"108"	""	50	41.7418	0.0425347	0.618634	0.488921	0.129714	0.618634	0.488921	0.129714	0	0	0	0.294281	0
_D:	0	11	"TRAIN"	10	10	"4_S+T+"	"03"	"120"	""	50	38.1147	0.0381944	0.569696	0.463478	0.106218	0.569696	0.463478	0.106218	0	0	0	0.545516	0
_D:	0	11	"TRAIN"	11	11	"4_S+T+"	"03"	"132"	""	50	26.827	0.0243056	0.610775	0.483814	0.126961	0.610775	0.483814	0.126961	0	0	0	0.791931	0
_D:	0	11	"TRAIN"	12	12	"4_S+T+"	"03"	"144"	""	50	33.05	0.0407986	0.63814	0.422568	0.215572	0.63814	0.422568	0.215572	0	0	0	0.807068	0
_D:	0	11	"TRAIN"	13	13	"4_S+T+"	"03"	"156"	""	50	24.5998	0.0329861	0.719006	0.432536	0.286469	0.719006	0.432536	0.286469	0	0	0	0.824552	0
_D:	0	11	"TRAIN"	14	14	"4_S+T+"	"03"	"168"	""	50	17.3764	0.0234375	0.760655	0.621974	0.138682	0.760655	0.621974	0.138682	0	0	0	0.825348	0
_D:	0	11	"TRAIN"	15	15	"4_S+T+"	"03"	"180"	""	50	26.349	0.0338542	0.651224	0.414328	0.236897	0.651224	0.414328	0.236897	0	0	0	0.846275	0
_D:	0	11	"TRAIN"	16	16	"4_S+T+"	"03"	"192"	""	50	30.8152	0.030816	0.627474	0.374305	0.25317	0.627474	0.374305	0.25317	0	0	0	0.814968	0
_D:	0	11	"TRAIN"	17	17	"4_S+T+"	"03"	"204"	""	50	31.2547	0.0325521	0.63217	0.456463	0.175707	0.63217	0.456463	0.175707	0	0	0	0.743802	0
_D:	0	11	"TRAIN"	18	18	"4_S+T+"	"03"	"216"	""	50	25.6692	0.0273438	0.704879	0.590204	0.114675	0.704879	0.590204	0.114675	0	0	0	0.731996	0
_D:	0	11	"TRAIN"	19	19	"4_S+T+"	"03"	"228"	""	50	30.6078	0.0290799	0.690629	0.656894	0.0337353	0.690629	0.656894	0.0337353	0	0	0	0.776082	0
_D:	0	11	"TRAIN"	20	20	"4_S+T+"	"03"	"240"	""	50	28.92	0.03125	0.740168	0.576856	0.163311	0.740168	0.576856	0.163311	0	0	0	0.840337	0
_D:	0	11	"TRAIN"	21	21	"4_S+T+"	"03"	"252"	""	50	26.7906	0.0351562	0.756668	0.547501	0.209167	0.756668	0.547501	0.209167	0	0	0	0.839283	0
_D:	0	11	"TRAIN"	22	22	"4_S+T+"	"03"	"264"	""	50	25.3109	0.0342882	0.773115	0.550936	0.222179	0.773115	0.550936	0.222179	0	0	0	0.813269	0
_D:	0	11	"TRAIN"	23	23	"4_S+T+"	"03"	"276"	""	50	26.5795	0.0286458	0.732321	0.562971	0.16935	0.732321	0.562971	0.16935	0	0	0	0.679513	0
_D:	0	11	"TRAIN"	24	24	"4_S+T+"	"03"	"288"	""	50	28.9913	0.0277778	0.725649	0.486167	0.239482	0.725649	0.486167	0.239482	0	0	0	0.664998	0
_D:	0	11	"TRAIN"	25	25	"4_S+T+"	"03"	"300"	""	50	29.817	0.031684	0.68994	0.480472	0.209468	0.68994	0.480472	0.209468	0	0	0	0.734975	0
_D:	0	11	"TRAIN"	26	26	"4_S+T+"	"03"	"312"	""	50	28.4197	0.0329861	0.667274	0.516611	0.150663	0.667274	0.516611	0.150663	0	0	0	0.765658	0
_D:	0	11	"TRAIN"	27	27	"4_S+T+"	"03"	"324"	""	50	20.2281	0.0286458	0.765694	0.473809	0.291885	0.765694	0.473809	0.291885	0	0	0	0.805259	0
_D:	0	11	"TRAIN"	28	28	"4_S+T+"	"03"	"336"	""	50	22.9793	0.0277778	0.690732	0.469069	0.221663	0.690732	0.469069	0.221663	0	0	0	0.793944	0
_D:	0	11	"TRAIN"	29	29	"4_S+T+"	"03"	"348"	""	50	20.9538	0.0260417	0.690434	0.595513	0.0949209	0.690434	0.595513	0.0949209	0	0	0	0.801585	0
_D:	0	11	"TRAIN"	30	30	"4_S+T+"	"03"	"000"	""	50	21.5475	0.0243056	0.673862	0.397431	0.276431	0.673862	0.397431	0.276431	0	0	0	0.819887	0
_D:	0	12	"TRAIN"	1	1	"4_S+T+"	"01"	"012"	""	50	0	0	0	0	0	0.673862	0.397431	0.276431	0	0	0	0	0
_D:	0	12	"TRAIN"	2	2	"4_S+T+"	"01"	"024"	""	50	35.5855	0.0325521	0.56129	0.164768	0.396523	0.56129	0.164768	0.396523	0	0	0	0.671366	0
_D:	0	12	"TRAIN"	3	3	"4_S+T+"	"01"	"036"	""	50	26.0035	0.0164931	0.725898	0.502445	0.223453	0.725898	0.502445	0.223453	0	0	0	0.867746	0
_D:	0	12	"TRAIN"	4	4	"4_S+T+"	"01"	"048"	""	50	25.3968	0.0277778	0.779452	0.551754	0.227698	0.779452	0.551754	0.227698	0	0	0	0.873206	0
_D:	0	12	"TRAIN"	5	5	"4_S+T+"	"01"	"060"	""	50	23.1442	0.0277778	0.798159	0.527911	0.270247	0.798159	0.527911	0.270247	0	0	0	0.868059	0
_D:	0	12	"TRAIN"	6	6	"4_S+T+"	"01"	"072"	""	50	23.0047	0.0230035	0.796188	0.533387	0.262801	0.796188	0.533387	0.262801	0	0	0	0.850171	0
_D:	0	12	"TRAIN"	7	7	"4_S+T+"	"01"	"084"	""	50	22.0346	0.0264757	0.809073	0.489256	0.319817	0.809073	0.489256	0.319817	0	0	0	0.829022	0
_D:	0	12	"TRAIN"	8	8	"4_S+T+"	"01"	"096"	""	50	26.3806	0.0299479	0.738566	0.499317	0.239249	0.738566	0.499317	0.239249	0	0	0	0.827401	0
_D:	0	12	"TRAIN"	9	9	"4_S+T+"	"01"	"108"	""	50	31.5592	0.0286458	0.657266	0.425827	0.231439	0.657266	0.425827	0.231439	0	0	0	0.833371	0
_D:	0	12	"TRAIN"	10	10	"4_S+T+"	"01"	"120"	""	50	26.5406	0.031684	0.723769	0.302907	0.420862	0.723769	0.302907	0.420862	0	0	0	0.845856	0
_D:	0	12	"TRAIN"	11	11	"4_S+T+"	"01"	"132"	""	50	18.3704	0.0290799	0.802945	0.415827	0.387119	0.802945	0.415827	0.387119	0	0	0	0.81552	0
_D:	0	12	"TRAIN"	12	12	"4_S+T+"	"01"	"144"	""	50	18.9895	0.0212674	0.806538	0.421278	0.38526	0.806538	0.421278	0.38526	0	0	0	0.832658	0
_D:	0	12	"TRAIN"	13	13	"4_S+T+"	"01"	"156"	""	50	20.4527	0.0243056	0.777173	0.472044	0.305129	0.777173	0.472044	0.305129	0	0	0	0.860474	0
_D:	0	12	"TRAIN"	14	14	"4_S+T+"	"01"	"168"	""	50	18.6584	0.0251736	0.793254	0.368956	0.424298	0.793254	0.368956	0.424298	0	0	0	0.876537	0
_D:	0	12	"TRAIN"	15	15	"4_S+T+"	"01"	"180"	""	50	31.5429	0.0329861	0.684904	0.294391	0.390514	0.684904	0.294391	0.390514	0	0	0	0.87588	0
_D:	0	12	"TRAIN"	16	16	"4_S+T+"	"01"	"192"	""	50	27.944	0.0299479	0.722463	0.389757	0.332707	0.722463	0.389757	0.332707	0	0	0	0.844159	0
_D:	0	12	"TRAIN"	17	17	"4_S+T+"	"01"	"204"	""	50	23.8258	0.0273438	0.763903	0.473124	0.290778	0.763903	0.473124	0.290778	0	0	0	0.824264	0
_D:	0	12	"TRAIN"	18	18	"4_S+T+"	"01"	"216"	""	50	19.9127	0.0208333	0.807892	0.497818	0.310075	0.807892	0.497818	0.310075	0	0	0	0.848926	0
_D:	0	12	"TRAIN"	19	19	"4_S+T+"	"01"	"228"	""	50	18.7121	0.0264757	0.838334	0.514837	0.323497	0.838334	0.514837	0.323497	0	0	0	0.852713	0
_D:	0	12	"TRAIN"	20	20	"4_S+T+"	"01"	"240"	""	50	14.0909	0.0169271	0.875259	0.543485	0.331774	0.875259	0.543485	0.331774	0	0	0	0.855192	0
_D:	0	12	"TRAIN"	21	21	"4_S+T+"	"01"	"252"	""	50	18.7054	0.0186632	0.815064	0.544987	0.270077	0.815064	0.544987	0.270077	0	0	0	0.792009	0
_D:	0	12	"TRAIN"	22	22	"4_S+T+"	"01"	"264"	""	50	17.6481	0.0243056	0.840144	0.519413	0.320731	0.840144	0.519413	0.320731	0	0	0	0.821758	0
_D:	0	12	"TRAIN"	23	23	"4_S+T+"	"01"	"276"	""	50	20.6344	0.0243056	0.791263	0.494276	0.296987	0.791263	0.494276	0.296987	0	0	0	0.881982	0
_D:	0	12	"TRAIN"	24	24	"4_S+T+"	"01"	"288"	""	50	25.5726	0.0295139	0.721939	0.454686	0.267253	0.721939	0.454686	0.267253	0	0	0	0.883262	0
_D:	0	12	"TRAIN"	25	25	"4_S+T+"	"01"	"300"	""	50	24.0728	0.0290799	0.755458	0.371969	0.383489	0.755458	0.371969	0.383489	0	0	0	0.867837	0
_D:	0	12	"TRAIN"	26	26	"4_S+T+"	"01"	"312"	""	50	22.5781	0.0247396	0.754378	0.471879	0.282499	0.754378	0.471879	0.282499	0	0	0	0.817393	0
_D:	0	12	"TRAIN"	27	27	"4_S+T+"	"01"	"324"	""	50	21.9435	0.0303819	0.787559	0.445884	0.341675	0.787559	0.445884	0.341675	0	0	0	0.839777	0
_D:	0	12	"TRAIN"	28	28	"4_S+T+"	"01"	"336"	""	50	24.6918	0.0243056	0.725034	0.522788	0.202246	0.725034	0.522788	0.202246	0	0	0	0.832032	0
_D:	0	12	"TRAIN"	29	29	"4_S+T+"	"01"	"348"	""	50	21.8426	0.0264757	0.760865	0.325438	0.435427	0.760865	0.325438	0.435427	0	0	0	0.842773	0
_D:	0	12	"TRAIN"	30	30	"4_S+T+"	"01"	"000"	""	50	26.5989	0.0282118	0.689976	0.350769	0.339207	0.689976	0.350769	0.339207	0	0	0	0.832292	0
_D:	0	13	"TRAIN"	1	1	"4_S+T+"	"01"	"012"	""	50	0	0	0	0	0	0.689976	0.350769	0.339207	0	0	0	0.863275	0
_D:	0	13	"TRAIN"	2	2	"4_S+T+"	"01"	"024"	""	50	37.0774	0.0442708	0.658601	0.446145	0.212456	0.658601	0.446145	0.212456	0	0	0	0.762353	0
_D:	0	13	"TRAIN"	3	3	"4_S+T+"	"01"	"036"	""	50	28.9796	0.0377604	0.773794	0.502445	0.271349	0.773794	0.502445	0.271349	0	0	0	0.868843	0
_D:	0	13	"TRAIN"	4	4	"4_S+T+"	"01"	"048"	""	50	27.3718	0.0342882	0.774239	0.551754	0.222486	0.774239	0.551754	0.222486	0	0	0	0.854567	0
_D:	0	13	"TRAIN"	5	5	"4_S+T+"	"01"	"060"	""	50	22.4691	0.0351562	0.821774	0.527911	0.293863	0.821774	0.527911	0.293863	0	0	0	0.851163	0
_D:	0	13	"TRAIN"	6	6	"4_S+T+"	"01"	"072"	""	50	24.4977	0.0277778	0.799469	0.533387	0.266081	0.799469	0.533387	0.266081	0	0	0	0.841829	0
_D:	0	13	"TRAIN"	7	7	"4_S+T+"	"01"	"084"	""	50	20.4564	0.0269097	0.832151	0.489256	0.342895	0.832151	0.489256	0.342895	0	0	0	0.803421	0
_D:	0	13	"TRAIN"	8	8	"4_S+T+"	"01"	"096"	""	50	24.7098	0.0282118	0.772393	0.499317	0.273076	0.772393	0.499317	0.273076	0	0	0	0.806955	0
_D:	0	13	"TRAIN"	9	9	"4_S+T+"	"01"	"108"	""	50	29.111	0.0303819	0.725711	0.425827	0.299884	0.725711	0.425827	0.299884	0	0	0	0.812714	0
_D:	0	13	"TRAIN"	10	10	"4_S+T+"	"01"	"120"	""	50	32.5649	0.0377604	0.687593	0.302907	0.384686	0.687593	0.302907	0.384686	0	0	0	0.817694	0
_D:	0	13	"TRAIN"	11	11	"4_S+T+"	"01"	"132"	""	50	25.1084	0.0303819	0.754013	0.415827	0.338187	0.754013	0.415827	0.338187	0	0	0	0.812434	0
_D:	0	13	"TRAIN"	12	12	"4_S+T+"	"01"	"144"	""	50	22.2458	0.0299479	0.7718	0.421278	0.350522	0.7718	0.421278	0.350522	0	0	0	0.820223	0
_D:	0	13	"TRAIN"	13	13	"4_S+T+"	"01"	"156"	""	50	22.8222	0.0243056	0.75612	0.472044	0.284077	0.75612	0.472044	0.284077	0	0	0	0.847516	0
_D:	0	13	"TRAIN"	14	14	"4_S+T+"	"01"	"168"	""	50	23.6089	0.0277778	0.764249	0.368956	0.395293	0.764249	0.368956	0.395293	0	0	0	0.844127	0
_D:	0	13	"TRAIN"	15	15	"4_S+T+"	"01"	"180"	""	50	34.5913	0.0425347	0.684113	0.294391	0.389722	0.684113	0.294391	0.389722	0	0	0	0.839754	0
_D:	0	13	"TRAIN"	16	16	"4_S+T+"	"01"	"192"	""	50	31.6155	0.0325521	0.708634	0.389757	0.318877	0.708634	0.389757	0.318877	0	0	0	0.850423	0
_D:	0	13	"TRAIN"	17	17	"4_S+T+"	"01"	"204"	""	50	26.3456	0.0290799	0.756395	0.473124	0.283271	0.756395	0.473124	0.283271	0	0	0	0.827035	0
_D:	0	13	"TRAIN"	18	18	"4_S+T+"	"01"	"216"	""	50	29.0226	0.0303819	0.744869	0.497818	0.247051	0.744869	0.497818	0.247051	0	0	0	0.832962	0
_D:	0	13	"TRAIN"	19	19	"4_S+T+"	"01"	"228"	""	50	22.9727	0.0325521	0.795794	0.514837	0.280958	0.795794	0.514837	0.280958	0	0	0	0.830774	0
_D:	0	13	"TRAIN"	20	20	"4_S+T+"	"01"	"240"	""	50	14.868	0.0217014	0.868235	0.543485	0.32475	0.868235	0.543485	0.32475	0	0	0	0.83822	0
_D:	0	13	"TRAIN"	21	21	"4_S+T+"	"01"	"252"	""	50	19.7469	0.0256076	0.806193	0.544987	0.261205	0.806193	0.544987	0.261205	0	0	0	0.769949	0
_D:	0	13	"TRAIN"	22	22	"4_S+T+"	"01"	"264"	""	50	19.9142	0.0251736	0.820686	0.519413	0.301273	0.820686	0.519413	0.301273	0	0	0	0.816692	0
_D:	0	13	"TRAIN"	23	23	"4_S+T+"	"01"	"276"	""	50	22.3381	0.0282118	0.782992	0.494276	0.288716	0.782992	0.494276	0.288716	0	0	0	0.868006	0
_D:	0	13	"TRAIN"	24	24	"4_S+T+"	"01"	"288"	""	50	28.8724	0.0325521	0.71984	0.454686	0.265154	0.71984	0.454686	0.265154	0	0	0	0.858216	0
_D:	0	13	"TRAIN"	25	25	"4_S+T+"	"01"	"300"	""	50	30.316	0.0338542	0.687376	0.371969	0.315407	0.687376	0.371969	0.315407	0	0	0	0.855544	0
_D:	0	13	"TRAIN"	26	26	"4_S+T+"	"01"	"312"	""	50	23.2118	0.0273438	0.745944	0.471879	0.274065	0.745944	0.471879	0.274065	0	0	0	0.816804	0
_D:	0	13	"TRAIN"	27	27	"4_S+T+"	"01"	"324"	""	50	19.4045	0.0273438	0.80795	0.445884	0.362066	0.80795	0.445884	0.362066	0	0	0	0.844704	0
_D:	0	13	"TRAIN"	28	28	"4_S+T+"	"01"	"336"	""	50	19.6164	0.0225694	0.785987	0.522788	0.263199	0.785987	0.522788	0.263199	0	0	0	0.824233	0
_D:	0	13	"TRAIN"	29	29	"4_S+T+"	"01"	"348"	""	50	20.0863	0.0243056	0.813628	0.325438	0.488189	0.813628	0.325438	0.488189	0	0	0	0.846132	0
_D:	0	13	"TRAIN"	30	30	"4_S+T+"	"01"	"000"	""	50	26.7918	0.0329861	0.731197	0.350769	0.380428	0.731197	0.350769	0.380428	0	0	0	0.858103	0
_D:	0	14	"TRAIN"	1	1	"4_S+T+"	"01"	"012"	""	50	0	0	0	0	0	0.731197	0.350769	0.380428	0	0	0	0.857285	0
_D:	0	14	"TRAIN"	2	2	"4_S+T+"	"01"	"024"	""	50	25.3904	0.0377604	0.781897	0.446145	0.335752	0.781897	0.446145	0.335752	0	0	0	0.880374	0
_D:	0	14	"TRAIN"	3	3	"4_S+T+"	"01"	"036"	""	50	23.0363	0.0286458	0.801946	0.502445	0.299501	0.801946	0.502445	0.299501	0	0	0	0.892227	0
